method,run,distance,time_ms,volume,mesh_volume,intersection_pct,ref_volume,diff_vs_ref_pct
C++ CUDA,2,1.3,64.51582908630371,0.00041906030655674317,0.02629452372834722,1.5937170449867046,0.0004190603065567445,3.234027881911472e-13
C++ CUDA,3,1.3,67.18873977661133,0.00041906030655673894,0.02629452372834722,1.5937170449866884,0.0004190603065567445,1.3324194873475263e-12
C++ CUDA,4,1.3,66.27845764160156,0.00041906030655674024,0.02629452372834722,1.5937170449866935,0.0004190603065567445,1.021952810684025e-12
C++ CUDA,5,1.3,64.81814384460449,0.000419060306556746,0.02629452372834722,1.5937170449867155,0.0004190603065567445,3.4927501124643893e-13
C++ CUDA,1,1.4,65.51241874694824,0.0008647044424180839,0.02629452372834722,3.288534340273583,0.0008647044424180781,6.770743209147322e-13
C++ CUDA,2,1.4,64.31818008422852,0.0008647044424180936,0.02629452372834722,3.28853434027362,0.0008647044424180781,1.7929931090890133e-12
C++ CUDA,3,1.4,65.56558609008789,0.0008647044424180787,0.02629452372834722,3.2885343402735625,0.0008647044424180781,7.523048010163692e-14
C++ CUDA,4,1.4,69.60129737854004,0.0008647044424180784,0.02629452372834722,3.288534340273562,0.0008647044424180781,3.761524005081846e-14
C++ CUDA,5,1.4,64.27216529846191,0.0008647044424180884,0.02629452372834722,3.2885343402735994,0.0008647044424180781,1.1911492682759177e-12
C++ CUDA,1,1.5,64.47148323059082,0.0005772331033461703,0.02629452372834722,2.1952597784605437,0.0005772331033461748,7.888752564677897e-13
C++ CUDA,2,1.5,64.64028358459473,0.000577233103346178,0.02629452372834722,2.1952597784605734,0.0005772331033461748,5.446995818468072e-13
C++ CUDA,3,1.5,67.54922866821289,0.0005772331033461836,0.02629452372834722,2.1952597784605943,0.0005772331033461748,1.5214022803307372e-12
C++ CUDA,4,1.5,65.6130313873291,0.0005772331033461786,0.02629452372834722,2.1952597784605756,0.0005772331033461748,6.573960470564915e-13
C++ CUDA,5,1.5,68.66335868835449,0.0005772331033461701,0.02629452372834722,2.195259778460543,0.0005772331033461748,8.264407448710178e-13
C++ CUDA,1,1.6,64.12982940673828,0.002532575293568357,0.02629452372834722,9.631569370614136,0.0025325752935683545,1.0274463391368389e-13
C++ CUDA,2,1.6,65.02056121826172,0.0025325752935683563,0.02629452372834722,9.631569370614134,0.0025325752935683545,6.84964226091226e-14
C++ CUDA,3,1.6,65.95563888549805,0.002532575293568359,0.02629452372834722,9.631569370614143,0.0025325752935683545,1.7124105652280647e-13
C++ CUDA,4,1.6,66.5426254272461,0.0025325752935683545,0.02629452372834722,9.631569370614127,0.0025325752935683545,0.0
C++ CUDA,5,1.6,64.39924240112305,0.0025325752935683532,0.02629452372834722,9.631569370614121,0.0025325752935683545,5.137231695684194e-14
C++ CUDA,1,1.7,66.3154125213623,0.0018784886177868573,0.02629452372834722,7.144029826110611,0.0018784886177868523,2.6549695037860596e-13
C++ CUDA,2,1.7,66.5292739868164,0.001878488617786859,0.02629452372834722,7.144029826110618,0.0018784886177868523,3.5784371572768626e-13
C++ CUDA,3,1.7,64.40186500549316,0.0018784886177868492,0.02629452372834722,7.144029826110581,0.0018784886177868523,1.6160683936089059e-13
C++ CUDA,4,1.7,66.76578521728516,0.0018784886177868494,0.02629452372834722,7.1440298261105815,0.0018784886177868523,1.5006349369225555e-13
C++ CUDA,5,1.7,64.4979476928711,0.0018784886177868546,0.02629452372834722,7.144029826110601,0.0018784886177868523,1.2697680235498545e-13
C++ CUDA,1,1.8,68.99523735046387,-0.0006082400486596159,0.02629452372834722,-2.313181462967109,-0.000608240048659613,inf
C++ CUDA,2,1.8,66.25509262084961,-0.0006082400486596145,0.02629452372834722,-2.3131814629671044,-0.000608240048659613,inf
C++ CUDA,3,1.8,68.80354881286621,-0.0006082400486596164,0.02629452372834722,-2.313181462967111,-0.000608240048659613,inf
C++ CUDA,4,1.8,64.21899795532227,-0.0006082400486596139,0.02629452372834722,-2.3131814629671017,-0.000608240048659613,inf
C++ CUDA,5,1.8,66.30086898803711,-0.000608240048659613,0.02629452372834722,-2.313181462967098,-0.000608240048659613,inf
C++ CUDA,1,1.9,64.2237663269043,-0.002044813967597785,0.02629452372834722,-7.776577315957776,-0.0020448139675977835,inf
C++ CUDA,2,1.9,69.22364234924316,-0.0020448139675977852,0.02629452372834722,-7.776577315957778,-0.0020448139675977835,inf
C++ CUDA,3,1.9,66.72835350036621,-0.0020448139675977774,0.02629452372834722,-7.7765773159577485,-0.0020448139675977835,inf
C++ CUDA,4,1.9,65.62066078186035,-0.002044813967597782,0.02629452372834722,-7.776577315957766,-0.0020448139675977835,inf
C++ CUDA,5,1.9,64.38374519348145,-0.002044813967597784,0.02629452372834722,-7.776577315957773,-0.0020448139675977835,inf
C++ CUDA,1,2.0,65.28401374816895,-0.001106993755633426,0.02629452372834722,-4.209978347848963,-0.0011069937556334138,inf
C++ CUDA,2,2.0,64.99600410461426,-0.0011069937556334136,0.02629452372834722,-4.209978347848916,-0.0011069937556334138,inf
C++ CUDA,3,2.0,64.74876403808594,-0.001106993755633416,0.02629452372834722,-4.209978347848926,-0.0011069937556334138,inf
C++ CUDA,4,2.0,64.56851959228516,-0.001106993755633414,0.02629452372834722,-4.209978347848918,-0.0011069937556334138,inf
C++ CUDA,5,2.0,65.84501266479492,-0.0011069937556334153,0.02629452372834722,-4.2099783478489226,-0.0011069937556334138,inf
C++ CPU,1,0.0,659.2652797698975,0.025353427743911777,0.02629452372834722,96.42094302921,0.025353427743911774,1.3684330919659363e-14
C++ CPU,2,0.0,648.9944458007812,0.02535342774391178,0.02629452372834722,96.42094302921002,0.025353427743911774,2.7368661839318726e-14
C++ CPU,3,0.0,648.7655639648438,0.02535342774391178,0.02629452372834722,96.42094302921002,0.025353427743911774,2.7368661839318726e-14
C++ CPU,4,0.0,657.0031642913818,0.02535342774391178,0.02629452372834722,96.42094302921002,0.025353427743911774,2.7368661839318726e-14
C++ CPU,5,0.0,665.0288105010986,0.02535342774391178,0.02629452372834722,96.42094302921002,0.025353427743911774,2.7368661839318726e-14
C++ CPU,1,0.1,650.9554386138916,0.009008793126268294,0.02629452372834722,34.26110021744271,0.009008793126268205,9.820504926109373e-13
C++ CPU,2,0.1,38652.6997089386,0.009008793126268294,0.02629452372834722,34.26110021744271,0.009008793126268205,9.820504926109373e-13
C++ CPU,3,0.1,-37349.84230995178,0.009008793126268294,0.02629452372834722,34.26110021744271,0.009008793126268205,9.820504926109373e-13
C++ CPU,4,0.1,665.4832363128662,0.009008793126268294,0.02629452372834722,34.26110021744271,0.009008793126268205,9.820504926109373e-13
C++ CPU,5,0.1,653.5108089447021,0.009008793126268294,0.02629452372834722,34.26110021744271,0.009008793126268205,9.820504926109373e-13
C++ CPU,1,0.2,652.2712707519531,0.0002025041562060606,0.02629452372834722,0.7701381409230389,0.00020250415620606232,8.566359863802514e-13
C++ CPU,2,0.2,652.4524688720703,0.0002025041562060597,0.02629452372834722,0.7701381409230353,0.00020250415620606232,1.2983389168575686e-12
C++ CPU,3,0.2,682.3790073394775,0.00020250415620605923,0.02629452372834722,0.7701381409230337,0.00020250415620606232,1.5258828507398228e-12
C++ CPU,4,0.2,691.7152404785156,0.0002025041562060597,0.02629452372834722,0.7701381409230353,0.00020250415620606232,1.2983389168575686e-12
C++ CPU,5,0.2,680.1960468292236,0.00020250415620606035,0.02629452372834722,0.7701381409230379,0.00020250415620606232,9.771004219649742e-13
C++ CPU,1,0.3,687.0303153991699,0.0004459509185164835,0.02629452372834722,1.6959840121984,0.00044595091851648875,1.1791388509855198e-12
C++ CPU,2,0.3,681.6060543060303,0.0004459509185164839,0.02629452372834722,1.6959840121984018,0.00044595091851648875,1.0818902859557862e-12
C++ CPU,3,0.3,683.1798553466797,0.00044595091851648203,0.02629452372834722,1.6959840121983945,0.00044595091851648875,1.5073527579608704e-12
C++ CPU,4,0.3,741.6324615478516,0.00044595091851648235,0.02629452372834722,1.6959840121983958,0.00044595091851648875,1.4344163341885702e-12
C++ CPU,5,0.3,689.7861957550049,0.0004459509185164812,0.02629452372834722,1.6959840121983913,0.00044595091851648875,1.6896938173916208e-12
C++ CPU,1,0.4,659.2111587524414,0.0009631117605532937,0.02629452372834722,3.6627845801785566,0.0009631117605532924,1.3508739694292354e-13
C++ CPU,2,0.4,38656.82768821716,0.0009631117605532933,0.02629452372834722,3.6627845801785552,0.0009631117605532924,9.00582646286157e-14
C++ CPU,3,0.4,-37334.29765701294,0.0009631117605532922,0.02629452372834722,3.6627845801785512,0.0009631117605532924,2.2514566157153924e-14
C++ CPU,4,0.4,651.8657207489014,0.0009631117605532937,0.02629452372834722,3.6627845801785566,0.0009631117605532924,1.3508739694292354e-13
C++ CPU,5,0.4,655.8835506439209,0.0009631117605532925,0.02629452372834722,3.6627845801785526,0.0009631117605532924,1.1257283078576962e-14
C++ CPU,1,0.5,652.2336006164551,-0.0014856044813667348,0.02629452372834722,-5.649862673744328,-0.0014856044813667505,inf
C++ CPU,2,0.5,664.902925491333,-0.0014856044813667361,0.02629452372834722,-5.649862673744332,-0.0014856044813667505,inf
C++ CPU,3,0.5,651.1671543121338,-0.0014856044813667344,0.02629452372834722,-5.649862673744326,-0.0014856044813667505,inf
C++ CPU,4,0.5,740.5469417572021,-0.0014856044813667355,0.02629452372834722,-5.649862673744329,-0.0014856044813667505,inf
C++ CPU,5,0.5,711.7648124694824,-0.001485604481366735,0.02629452372834722,-5.6498626737443285,-0.0014856044813667505,inf
C++ CPU,1,0.6,788.3577346801758,0.0013632634276937396,0.02629452372834722,5.184590684272605,0.0013632634276937378,1.2724785545750878e-13
C++ CPU,2,0.6,821.1889266967773,0.0013632634276937424,0.02629452372834722,5.1845906842726155,0.0013632634276937378,3.340256205759605e-13
C++ CPU,3,0.6,685.0881576538086,0.0013632634276937417,0.02629452372834722,5.184590684272613,0.0013632634276937378,2.8630767477939475e-13
C++ CPU,4,0.6,711.082935333252,0.0013632634276937413,0.02629452372834722,5.184590684272612,0.0013632634276937378,2.5449571091501756e-13
C++ CPU,5,0.6,736.7713451385498,0.0013632634276937413,0.02629452372834722,5.184590684272612,0.0013632634276937378,2.5449571091501756e-13
C++ CPU,1,0.7,38783.95986557007,0.0009695987587230543,0.02629452372834722,3.6874551094369634,0.0009695987587230539,4.472786965665597e-14
C++ CPU,2,0.7,-37319.60344314575,0.0009695987587230554,0.02629452372834722,3.687455109436968,0.0009695987587230539,1.565475437982959e-13
C++ CPU,3,0.7,662.7364158630371,0.0009695987587230536,0.02629452372834722,3.6874551094369608,0.0009695987587230539,3.354590224249198e-14
C++ CPU,4,0.7,664.1674041748047,0.0009695987587230552,0.02629452372834722,3.687455109436967,0.0009695987587230539,1.3418360896996792e-13
C++ CPU,5,0.7,671.607255935669,0.0009695987587230543,0.02629452372834722,3.6874551094369634,0.0009695987587230539,4.472786965665597e-14
C++ CPU,1,0.8,681.61940574646,-0.0019798306651226355,0.02629452372834722,-7.529441056155157,-0.0019798306651226264,inf
C++ CPU,2,0.8,661.1325740814209,-0.0019798306651226372,0.02629452372834722,-7.529441056155164,-0.0019798306651226264,inf
C++ CPU,3,0.8,690.0348663330078,-0.0019798306651226364,0.02629452372834722,-7.529441056155162,-0.0019798306651226264,inf
C++ CPU,4,0.8,689.0082359313965,-0.0019798306651226364,0.02629452372834722,-7.529441056155162,-0.0019798306651226264,inf
C++ CPU,5,0.8,668.7278747558594,-0.0019798306651226364,0.02629452372834722,-7.529441056155162,-0.0019798306651226264,inf
C++ CPU,1,0.9,675.2502918243408,-0.0015548000923358508,0.02629452372834722,-5.913018651331092,-0.0015548000923358524,inf
C++ CPU,2,0.9,658.7629318237305,-0.0015548000923358497,0.02629452372834722,-5.913018651331088,-0.0015548000923358524,inf
C++ CPU,3,0.9,665.1558876037598,-0.0015548000923358502,0.02629452372834722,-5.9130186513310905,-0.0015548000923358524,inf
C++ CPU,4,0.9,693.9957141876221,-0.0015548000923358495,0.02629452372834722,-5.913018651331088,-0.0015548000923358524,inf
C++ CPU,5,0.9,679.5568466186523,-0.0015548000923358502,0.02629452372834722,-5.9130186513310905,-0.0015548000923358524,inf
C++ CPU,1,1.0,38680.25350570679,0.002331519832551399,0.02629452372834722,8.866940723622493,0.0023315198325513974,7.440311901951474e-14
C++ CPU,2,1.0,-37337.13102340698,0.0023315198325513996,0.02629452372834722,8.866940723622495,0.0023315198325513974,9.300389877439344e-14
C++ CPU,3,1.0,675.7283210754395,0.0023315198325514,0.02629452372834722,8.866940723622497,0.0023315198325513974,1.116046785292721e-13
C++ CPU,4,1.0,669.396162033081,0.0023315198325513987,0.02629452372834722,8.866940723622491,0.0023315198325513974,5.580233926463605e-14
C++ CPU,5,1.0,663.6543273925781,0.0023315198325513974,0.02629452372834722,8.866940723622486,0.0023315198325513974,0.0
C++ CPU,1,1.1,683.1748485565186,0.0009865242668130744,0.02629452372834722,3.751824056617297,0.0009865242668130657,8.792097337761263e-13
C++ CPU,2,1.1,693.598747253418,0.0009865242668130737,0.02629452372834722,3.7518240566172945,0.0009865242668130657,8.132690037429168e-13
C++ CPU,3,1.1,700.3037929534912,0.0009865242668130735,0.02629452372834722,3.7518240566172936,0.0009865242668130657,7.912887603985137e-13
C++ CPU,4,1.1,689.5973682403564,0.000986524266813074,0.02629452372834722,3.751824056617295,0.0009865242668130657,8.352492470873199e-13
C++ CPU,5,1.1,713.0904197692871,0.0009865242668130741,0.02629452372834722,3.7518240566172962,0.0009865242668130657,8.572294904317231e-13
C++ CPU,1,1.2,665.8685207366943,-0.00016790667313541858,0.02629452372834722,-0.638561378293398,-0.00016790667313542444,inf
C++ CPU,2,1.2,746.5677261352539,-0.00016790667313541834,0.02629452372834722,-0.638561378293397,-0.00016790667313542444,inf
C++ CPU,3,1.2,768.5897350311279,-0.00016790667313541853,0.02629452372834722,-0.6385613782933978,-0.00016790667313542444,inf
C++ CPU,4,1.2,752.1367073059082,-0.00016790667313541877,0.02629452372834722,-0.6385613782933987,-0.00016790667313542444,inf
C++ CPU,5,1.2,751.7452239990234,-0.0001679066731354177,0.02629452372834722,-0.6385613782933947,-0.00016790667313542444,inf
C++ CPU,1,1.3,787.1918678283691,0.0004190603065567456,0.02629452372834722,1.5937170449867137,0.0004190603065567445,2.587222305529178e-13
C++ CPU,2,1.3,861.375093460083,0.0004190603065567469,0.02629452372834722,1.5937170449867188,0.0004190603065567445,5.691889072164191e-13
C++ CPU,3,1.3,809.5710277557373,0.00041906030655674707,0.02629452372834722,1.5937170449867193,0.0004190603065567445,6.079972417993567e-13
C++ CPU,4,1.3,759.2952251434326,0.00041906030655674794,0.02629452372834722,1.5937170449867226,0.0004190603065567445,8.149750262416909e-13
C++ CPU,5,1.3,778.5658836364746,0.0004190603065567485,0.02629452372834722,1.5937170449867248,0.0004190603065567445,9.443361415181498e-13
C++ CPU,1,1.4,752.4123191833496,0.0008647044424180903,0.02629452372834722,3.288534340273607,0.0008647044424180781,1.4168407085808286e-12
C++ CPU,2,1.4,683.7780475616455,0.0008647044424180888,0.02629452372834722,3.2885343402736016,0.0008647044424180781,1.2413029216770091e-12
C++ CPU,3,1.4,744.4479465484619,0.0008647044424180892,0.02629452372834722,3.288534340273603,0.0008647044424180781,1.2914565750781004e-12
C++ CPU,4,1.4,706.5434455871582,0.0008647044424180897,0.02629452372834722,3.288534340273605,0.0008647044424180781,1.3416102284791916e-12
C++ CPU,5,1.4,720.4248905181885,0.0008647044424180895,0.02629452372834722,3.288534340273604,0.0008647044424180781,1.3165334017786461e-12
C++ CPU,1,1.5,722.0549583435059,0.0005772331033461734,0.02629452372834722,2.1952597784605556,0.0005772331033461748,2.4417567462098255e-13
C++ CPU,2,1.5,678.7517070770264,0.0005772331033461758,0.02629452372834722,2.195259778460565,0.0005772331033461748,1.6904469781452639e-13
C++ CPU,3,1.5,819.88525390625,0.0005772331033461733,0.02629452372834722,2.1952597784605556,0.0005772331033461748,2.629584188225966e-13
C++ CPU,4,1.5,678.4350872039795,0.0005772331033461739,0.02629452372834722,2.1952597784605574,0.0005772331033461748,1.6904469781452639e-13
C++ CPU,5,1.5,745.232105255127,0.0005772331033461763,0.02629452372834722,2.1952597784605667,0.0005772331033461748,2.4417567462098255e-13
C++ CPU,1,1.6,692.2440528869629,0.0025325752935683563,0.02629452372834722,9.631569370614134,0.0025325752935683545,6.84964226091226e-14
C++ CPU,2,1.6,727.1690368652344,0.0025325752935683554,0.02629452372834722,9.63156937061413,0.0025325752935683545,3.42482113045613e-14
C++ CPU,3,1.6,712.4748229980469,0.0025325752935683545,0.02629452372834722,9.631569370614127,0.0025325752935683545,0.0
C++ CPU,4,1.6,693.5968399047852,0.0025325752935683554,0.02629452372834722,9.63156937061413,0.0025325752935683545,3.42482113045613e-14
C++ CPU,5,1.6,753.014087677002,0.002532575293568356,0.02629452372834722,9.631569370614132,0.0025325752935683545,5.137231695684194e-14
C++ CPU,1,1.7,747.3385334014893,0.001878488617786858,0.02629452372834722,7.144029826110613,0.0018784886177868523,3.001269873845111e-13
C++ CPU,2,1.7,835.7796669006348,0.0018784886177868575,0.02629452372834722,7.1440298261106125,0.0018784886177868523,2.7704029604724103e-13
C++ CPU,3,1.7,738.8134002685547,0.0018784886177868577,0.02629452372834722,7.1440298261106125,0.0018784886177868523,2.885836417158761e-13
C++ CPU,4,1.7,818.0229663848877,0.0018784886177868562,0.02629452372834722,7.144029826110606,0.0018784886177868523,2.0778022203543078e-13
C++ CPU,5,1.7,766.5002346038818,0.0018784886177868573,0.02629452372834722,7.144029826110611,0.0018784886177868523,2.6549695037860596e-13
C++ CPU,1,1.8,747.687578201294,-0.0006082400486596095,0.02629452372834722,-2.313181462967085,-0.000608240048659613,inf
C++ CPU,2,1.8,761.9261741638184,-0.0006082400486596084,0.02629452372834722,-2.3131814629670804,-0.000608240048659613,inf
C++ CPU,3,1.8,703.4521102905273,-0.0006082400486596087,0.02629452372834722,-2.313181462967082,-0.000608240048659613,inf
C++ CPU,4,1.8,767.4314975738525,-0.0006082400486596087,0.02629452372834722,-2.313181462967082,-0.000608240048659613,inf
C++ CPU,5,1.8,702.4505138397217,-0.0006082400486596092,0.02629452372834722,-2.313181462967084,-0.000608240048659613,inf
C++ CPU,1,1.9,753.3409595489502,-0.0020448139675977865,0.02629452372834722,-7.776577315957783,-0.0020448139675977835,inf
C++ CPU,2,1.9,711.3692760467529,-0.0020448139675977865,0.02629452372834722,-7.776577315957783,-0.0020448139675977835,inf
C++ CPU,3,1.9,726.8245220184326,-0.0020448139675977874,0.02629452372834722,-7.776577315957786,-0.0020448139675977835,inf
C++ CPU,4,1.9,825.2408504486084,-0.0020448139675977852,0.02629452372834722,-7.776577315957778,-0.0020448139675977835,inf
C++ CPU,5,1.9,802.0541667938232,-0.002044813967597786,0.02629452372834722,-7.7765773159577805,-0.0020448139675977835,inf
C++ CPU,1,2.0,783.5581302642822,-0.0011069937556334164,0.02629452372834722,-4.209978347848927,-0.0011069937556334138,inf
C++ CPU,2,2.0,705.4128646850586,-0.0011069937556334164,0.02629452372834722,-4.209978347848927,-0.0011069937556334138,inf
C++ CPU,3,2.0,796.8759536743164,-0.0011069937556334156,0.02629452372834722,-4.209978347848924,-0.0011069937556334138,inf
C++ CPU,4,2.0,718.1322574615479,-0.0011069937556334156,0.02629452372834722,-4.209978347848924,-0.0011069937556334138,inf
C++ CPU,5,2.0,716.0890102386475,-0.0011069937556334147,0.02629452372834722,-4.209978347848921,-0.0011069937556334138,inf
